name,Resizing,Repositioning,Refilling,Repeating,Inclusion,Cutout,Replication,Division
【17】TIM截图20200626191850.png,0,0,0,0,1,0,1,0
【17】TIM截图20200626191923.png,0,0,0,0,1,0,0,0
【17】TIM截图20200626193537.png,0,0,0,0,1,0,0,0
【18】信息图-pic122.png,0,0,0,1,1,1,1,0
【19】TIM截图20200626194321.png,0,0,0,0,1,0,0,0
【20】pic128.png,0,0,1,1,0,0,1,0
【20】TIM截图20200626190951.png,1,0,1,0,1,0,1,0
【21】TIM截图20200626190744.png,2,0,1,0,1,0,2,0
【21】TIM截图20200626192325.png,0,0,1,0,1,0,0,1
【21】TIM截图20200626192342.png,0,0,1,0,1,0,0,1
【23】pic57.png,1,1,1,0,1,0,1,0
【4】TIM截图20200622215418.png,0,0,1,0,1,0,1,0
【4】TIM截图20200622215741.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626164639.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626190819.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626190927.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626193304.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626193552.png,0,0,0,1,1,0,1,0
【4】TIM截图20200626194258.png,0,0,1,0,0,0,1,0
【5】TIM截图20200626191139.png,0,0,1,0,1,0,1,1
【5】TIM截图20200626191222.png,0,0,1,0,1,0,1,1
【5】TIM截图20200626192158.png,0,0,1,0,1,0,0,1
【5】TIM截图20200626194353.png,0,0,1,0,2,0,0,1
【7】pic22.png,0,1,1,0,1,0,1,0
【7】pic63.png,0,0,1,0,0,0,1,0
【7】TIM截图20200622215536.png,0,0,0,1,1,0,0,0
【7】TIM截图20200622215543.png,0,0,0,1,1,1,1,0
【7】TIM截图20200622215548.png,0,0,0,1,1,1,2,0
【7】TIM截图20200626192146.png,0,0,0,1,1,1,0,0
【7】TIM截图20200626192228.png,0,0,1,1,0,0,1,0
【7】TIM截图20200626193847.png,0,0,0,1,1,0,1,0
【7】TIM截图20200626194115.png,0,0,0,1,1,0,1,0
【7】TIM截图20200626194736.png,0,0,0,1,1,0,0,0
【7】TIM截图20200626194825.png,0,0,0,1,1,0,0,0
【7】TIM截图20200626194920.png,0,0,0,1,1,0,1,0
【8】pic130.png,0,0,1,0,1,0,1,0
【8】TIM截图20200626164650.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626193204.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626193212.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626193223.png,0,0,1,2,1,0,0,0
【8】TIM截图20200626193324.png,0,0,1,1,0,0,0,0
【8】TIM截图20200626193519.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626194027.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626194250.png,0,0,1,1,1,0,0,0
【9】TIM截图20200626191313.png,0,0,1,0,1,0,1,1
【9】TIM截图20200626191456.png,0,0,1,0,1,0,1,1
【icon+shape】TIM截图20200626191822.png,0,2,0,2,1,0,0,0
【icon+shape】TIM截图20200626193734.png,0,0,0,2,0,0,0,0
【icon+shape】TIM截图20200626193803.png,0,0,0,2,1,0,0,0
下载 (1).png,0,0,1,1,1,0,1,0
下载.png,0,0,1,1,1,0,1,0
微信图片_20200624151334.jpg,0,0,1,1,1,0,0,0
微信图片_20200701091543.png,0,0,0,0,1,1,0,0
微信图片_20210818010428.jpg,0,1,0,0,0,0,1,0
微信截图_20210518231506.png,1,0,1,0,0,0,1,0
微信截图_20210518231545.png,0,0,0,0,1,0,0,0
微信截图_20210518231559.png,1,0,0,0,1,0,1,0
微信截图_20210518231618.png,0,0,0,1,1,0,1,0
微信截图_20210518231630.png,0,0,1,1,1,0,0,1
微信截图_20210518231650.png,0,0,0,0,1,0,0,0
微信截图_20210518231716.png,0,2,0,2,1,0,0,0
微信截图_20210518231727.png,0,0,0,0,1,0,0,0
微信截图_20210518231739.png,0,0,0,0,1,1,1,0
微信截图_20210518231749.png,0,0,1,1,0,0,2,0
微信截图_20210518231803.png,1,0,1,0,1,0,1,0
微信截图_20210518231816.png,0,0,1,1,0,0,2,0
微信截图_20210518231843.png,0,0,0,1,1,0,1,0
微信截图_20210518231857.png,0,0,1,1,1,0,1,0
新文档 2020-02-26 12.55.35.jpg,0,0,1,1,1,0,1,0
新文档 2020-02-26 12.55.35_2.jpg,0,0,0,1,0,0,1,0
新文档 2020-02-26 12.55.35_3.jpg,0,0,1,1,1,0,1,0
新文档 2020-02-26 12.55.35_4.jpg,0,0,1,1,0,0,1,0
新文档 2020-02-26 12.55.35_6.jpg,0,0,0,1,0,0,1,0
横向填充.png,0,0,1,1,1,0,0,0
